Claude FERRARI;68
Brigitte TAYLOR;68
Barbara DIAZ;68
Antonio DAVIES;68
Anne RUSSO;68
Anna ROSSI;68
Andrey BROWN;68
Andrei THOMAS;68
Andrea JOHANSSON;68
Andrea JENSEN;68
Andrea ANDERSSON;68
Aleksandra RUIZ;68
Wolfgang TORRES;67
Wolfgang GARCIA;67
Werner HOFFMANN;67
Vladymyr SMITH;67
Vladimir HOFFMANN;67
Valentyna ROMERO;67
Valentyna RODRIGUEZ;67
Svetlana KOCH;67
Sergey PETROVA;67
Sandra WEBER;67
Richard KRAVCHENKO;67
Piotr FERREIRA;67
Petra SCHÄFER;67
Petra RUSSO;67
Petra NAVARRO;67
Petra HOFFMANN;67
Peter SANCHEZ;67
Pavel SOKOLOVA;67
Pavel PAVLOVA;67
Paul NAGY;67
Paul MORENO;67
Patrick PETROVA;67
Olha IVANOV;67
Olga ZIMMERMANN;67
Olga JOHANSSON;67
Olga FERREIRA;67
Nadezhda SZABÓ;67
Mikhail IVANOVA;67
Martin EVANS;67
Mario VASILEVA;67
Mario SCHULZ;67
Mario GUTIERREZ;67
Maria BECKER;67
Manfred SANCHEZ;67
Manfred NAGY;67
Manfred MARTIN;67
Lyubov FERRARI;67
Laura SCHÄFER;67
Karin MAGOMEDOV;67
Jose NAVARRO;67
Jose IVANOVA;67
Jean HANSEN;67
Jan MÜLLER;67
Jan JIMENEZ;67
Irina FERREIRA;67
Hans MEYER;67
Giovanni SCHÄFER;67
Elena ROMERO;67
Claude SIMON;67
Claude SCHMIDT;67
Christine LOPEZ;67
Christian WOLF;67
Brigitte VOLKOVA;67
Brigitte SZABÓ;67
Andreas NIELSEN;67
Andrea POPOV;67
Anastasiya LOPEZ;67
Anastasiya JONES;67
Ana WILLIAMS;67
Ana HANSEN;67
Alexander TAYLOR;67
Aleksey TORRES;67
Aleksandr NAVARRO;67
Yvan KARLSSON;66
Yvan HUBER;66
Yuliya SCHMID;66
Wolfgang BECKER;66
Werner WEBER;66
Werner DIAZ;66
Werner BAUER;66
Vera WOLF;66
Vasylyi JENSEN;66
Valentyna ALVAREZ;66
Tomasz WAGNER;66
Thomas ALONSO;66
Roman MEYER;66
Petra SANTOS;66
Petra FERREIRA;66
Peter BROWN;66
Oksana HERNANDEZ;66
Nikolay NOVIKOVA;66
Nikolay KLEIN;66
Michel SILVA;66
Michel PAVLOVA;66
Marta MUÑOZ;66
Mario VARGA;66
Marie KRAVCHENKO;66
Maria SHEVCHENKO;66
Maria MILLER;66
Maria GOMEZ;66
Maria FERNANDEZ;66
Lyubov DIAZ;66
Klaus FERRARI;66
Karin SMIRNOV;66
Juan VARGA;66
Juan NAVARRO;66
Juan KOVALENKO;66
Jan RUSSO;66
Igor PEREIRA;66
Francesco FISCHER;66
Evgeniy NIELSEN;66
Elisabeth IVANOVA;66
Elena MORENO;66
Christian IVANOVA;66
Antonio HANSEN;66
Anne RUIZ;66
Anna SOKOLOVA;66
Angela POPOVA;66
Andrey MORENO;66
Andrei RUIZ;66
Andrei FERRARI;66
Andreas RODRIGUEZ;66
Andreas KUZNETSOVA;66
Anastasiya ZIMMERMANN;66
Anastasiya ROBERTS;66
Aleksandr TORRES;66
Aleksandr TAYLOR;66
Werner GONZALEZ;65
Vladymyr KOVALENKO;65
Valentina KLEIN;65
Tomasz WOLF;65
Tomasz WEBER;65
Tomasz SCHMID;65
Tomasz NAGY;65
Tatyana TORRES;65
Tatyana GARCIA;65
Tatiana FERREIRA;65
Tatiana BONDARENKO;65
Svetlana RUIZ;65
Serhei GOMEZ;65
Sandra KUZNETSOV;65
Sandra BAUER;65
Rosa ALVAREZ;65
Roman ZIMMERMANN;65
Roman RICHTER;65
Robert SMITH;65
Richard PETROV;65
Piotr COSTA;65
Peter WILSON;65
Peter BECKER;65
Pavel SIMON;65
Pavel ALONSO;65
Patrick MARTINEZ;65
Olha RAMOS;65
Olga POPOVA;65
Nykolai MEYER;65
Nykolai IVANOV;65
Nykolai FERREIRA;65
Monika IVANOV;65
Michel ZIMMERMANN;65
Maryia NOVIKOVA;65
Marta VOLKOVA;65
Marta ROMERO;65
Marta GOMEZ;65
Marta FERNANDEZ;65
Marta COSTA;65
Mario KOVÁCS;65
Maria DIAZ;65
Maria COSTA;65
Manfred SZABÓ;65
Manfred COSTA;65
Maksim IVANOV;65
Maksim GUTIERREZ;65
Lyubov BECKER;65
Laura SMIRNOV;65
Klaus BONDARENKO;65
Juan FERRARI;65
Jose BROWN;65
John SCHÄFER;65
Jean SMITH;65
Jan PETROVA;65
Irina KOVÁCS;65
Igor BAUER;65
Giovanni SCHMID;65
Francisco ALONSO;65
Eva SZABÓ;65
Eva MORENO;65
Ekaterina WAGNER;65
Claude MILLER;65
Christian JOHANSSON;65
Brigitte BAUER;65
Antonio GARCIA;65
Anton MILLER;65
Anne WOLF;65
Anna ZIMMERMANN;65
Angela BONDARENKO;65
Andrey THOMAS;65
Andrey GARCIA;65
Andreas JIMENEZ;65
Andrea PETROVA;65
Ana KARLSSON;65
Alina FISCHER;65
Yvan SILVA;64
Yvan SANTOS;64
Yuliya SCHNEIDER;64
Yuliya IVANOV;64
Werner SHEVCHENKO;64
Werner IVANOV;64
Werner BONDARENKO;64
Vladimir ROSSI;64
Vasylyi HERNANDEZ;64
Valentina KUZNETSOVA;64
Thomas DIAZ;64
Svetlana LOPEZ;64
Svetlana KARLSSON;64
Sergey SIMON;64
Rosa VARGA;64
Rosa RUIZ;64
Rosa NAVARRO;64
Rosa LOPEZ;64
Peter SCHULZ;64
Peter SCHNEIDER;64
Pavel TORRES;64
Pavel MARTIN;64
Olha ROSSI;64
Natalya RUIZ;64
Mária SMITH;64
Mária MUÑOZ;64
Monika PEREIRA;64
Mikhail RICHTER;64
Michel ROMERO;64
Michel DIAZ;64
Maryia HERNANDEZ;64
Marta ROBERTS;64
Mariya LOPEZ;64
Marie ROBERTS;64
Maksim KUZNETSOVA;64
Lyubov WOLF;64
Lyubov GONZALEZ;64
Klaus NAGY;64
Karin PETROVA;64
Karin MILLER;64
Juan BAUER;64
Ivan MORENO;64
Irina SCHULZ;64
Irina GONZALEZ;64
Hans BECKER;64
Giuseppe NOVIKOVA;64
Giovanni HOFFMANN;64
Francisco SCHMID;64
Francisco NOVIKOVA;64
Evgeniy GUTIERREZ;64
Eva FERREIRA;64
Elisabeth ROSSI;64
Elisabeth FERREIRA;64
Elena DIAZ;64
Darya VASILEVA;64
Darya RAMOS;64
Darya HERNANDEZ;64
Christine TAYLOR;64
Christine MÜLLER;64
Christian NAVARRO;64
Barbara ALVAREZ;64
Antonio POPOVA;64
Antonio MEYER;64
Anton GOMEZ;64
Andrey FERRARI;64
Andrei MÜLLER;64
Andreas ROBERTS;64
Andreas BRAUN;64
Andrea FERNANDEZ;64
Anastasiya WAGNER;64
Ana VOLKOVA;64
Aleksey IVANOV;64
Yuliya TÓTH;63
Yuliya MAGOMEDOV;63
Wolfgang MARIN;63
Werner GOMEZ;63
Vladymyr SZABÓ;63
Vladymyr HERNANDEZ;63
Vera TORRES;63
Vera MARIN;63
Valentyna KLEIN;63
Valentina ROBERTS;63
Valentina MILLER;63
Tomasz RUIZ;63
Thomas SHEVCHENKO;63
Thomas JONES;63
Tatiana HERNANDEZ;63
Serhei WILLIAMS;63
Sandra JOHANSSON;63
Rosa MEYER;63
Pavel GONZALEZ;63
Patrick SCHMIDT;63
Olha ZIMMERMANN;63
Natalya JENSEN;63
Nadezhda JOHANSSON;63
Mária POPOVA;63
Michel KOCH;63
Michel GUTIERREZ;63
Maryia WOLF;63
Martin JIMENEZ;63
Marta ZIMMERMANN;63
Marta SANCHEZ;63
Marta EVANS;63
Mario HANSEN;63
Mario GONZALEZ;63
Marina MARIN;63
Maria NOWAK;63
Manfred RAMOS;63
Maksim KOVALENKO;63
Maksim FISCHER;63
Laura MORENO;63
Karin KRAVCHENKO;63
Karin JENSEN;63
Josef VOLKOVA;63
Jose COSTA;63
John NAGY;63
Jean MORENO;63
Jan SCHNEIDER;63
Jan JOHANSSON;63
Ivan SANCHEZ;63
Irina ANDERSSON;63
Igor SMIRNOVA;63
Igor KOVÁCS;63
Hans WOLF;63
Hans SANTOS;63
Hans HANSEN;63
Hans GONZALEZ;63
Giovanni MARTIN;63
Giovanni ALONSO;63
Francesco SCHÄFER;63
Evgeniy DAVIES;63
Eva SCHNEIDER;63
Elena KARLSSON;63
Ekaterina NIELSEN;63
Ekaterina JONES;63
Dmitriy SCHÄFER;63
Denis SIMON;63
Denis DIAZ;63
Daniel THOMAS;63
Daniel PEREZ;63
Daniel ANDERSSON;63
Christian KLEIN;63
Antonio MAGOMEDOV;63
Anton COSTA;63
Anne SCHÄFER;63
Anne MAGOMEDOV;63
Anne BECKER;63
Anna POPOVA;63
Anna KUZNETSOVA;63
Anna BAUER;63
Andrei ZIMMERMANN;63
Andrei MAGOMEDOV;63
Anastasiya BONDARENKO;63
Ana POPOVA;63
Ana IVANOVA;63
Alina THOMAS;63
Alina SCHNEIDER;63
Alina ALONSO;63
Alexander WOLF;63
Alexander SIMON;63
Alexander FERRARI;63
Aleksey FERNANDEZ;63
Aleksandr WOLF;63
Aleksandr SMIRNOVA;63
Aleksandr RAMOS;63
Aleksandr HOFFMANN;63
Yvan WOLF;62
Yvan SMIRNOV;62
Yvan RUSSO;62
Yvan MARIN;62
Yuliya NAVARRO;62
Vladymyr ALONSO;62
Vera PEREIRA;62
Valentyna VARGA;62
Valentyna SCHMIDT;62
Valentina TORRES;62
Thomas RAMOS;62
Serhei KUZNETSOVA;62
Sandra SMIRNOV;62
Rosa RUSSO;62
Rosa KARLSSON;62
Roman SMIRNOVA;62
Roman MORENO;62
Roman GOMEZ;62
Robert POPOVA;62
Richard KARLSSON;62
Piotr EVANS;62
Petra VOLKOVA;62
Pavel ROBERTS;62
Pavel KOVÁCS;62
Paul NAVARRO;62
Patrick SCHÄFER;62
Patrick SCHNEIDER;62
Oksana IVANOV;62
Nykolai ROMERO;62
Nikolay KARLSSON;62
Natalya SOKOLOVA;62
Nadezhda WOLF;62
Michael IVANOVA;62
Maryia NAGY;62
Maryia MAGOMEDOV;62
Marta KLEIN;62
Marta FISCHER;62
Mariya ALVAREZ;62
Marie KUZNETSOV;62
Manfred GARCIA;62
Manfred BRAUN;62
Maksim ROMERO;62
Laura SMIRNOVA;62
Laura NOWAK;62
Klaus TAYLOR;62
Klaus RUIZ;62
Klaus ROBERTS;62
Karin JOHANSSON;62
Jean POPOV;62
Jan MOROZOVA;62
Irina PAVLOVA;62
Irina BRAUN;62
Hans SCHMID;62
Hans POPOVA;62
Hans NOWAK;62
Giovanni WILLIAMS;62
Giovanni SCHMIDT;62
Francisco POPOVA;62
Eva WEBER;62
Elisabeth POPOV;62
Denis SZABÓ;62
Darya JIMENEZ;62
Daniel JONES;62
Christian KOVALENKO;62
Barbara MEYER;62
Barbara FISCHER;62
Antonio MILLER;62
Anton SIMON;62
Anton MOROZOVA;62
Anne SMIRNOV;62
Angela GONZALEZ;62
Andrei SCHMID;62
Andrei BECKER;62
Andreas PETROV;62
Andreas NAGY;62
Andreas KOCH;62
Andreas DAVIES;62
Andrea BAUER;62
Anastasiya WILSON;62
Ana SILVA;62
Ana HOFFMANN;62
Alina MUÑOZ;62
Alina BROWN;62
Alina BONDARENKO;62
Alexander SHEVCHENKO;62
Aleksey BRAUN;62
Vladymyr ZIMMERMANN;61
Vladymyr JOHANSSON;61
Vladymyr JENSEN;61
Vladimir WOLF;61
Vera SIMON;61
Vera KUZNETSOV;61
Valentyna PETROV;61
Valentina ZIMMERMANN;61
Valentina POPOVA;61
Valentina KOVALENKO;61
Valentina HOFFMANN;61
Thomas KUZNETSOVA;61
Svetlana SCHMIDT;61
Sergey KUZNETSOV;61
Sandra SCHULZ;61
Piotr SMIRNOVA;61
Petra VASILEVA;61
Petra SHEVCHENKO;61
Petra RICHTER;61
Petra POPOVA;61
Petra HERNANDEZ;61
Pavel BRAUN;61
Olha JOHNSON;61
Olga VARGA;61
Olga KOCH;61
Olga DIAZ;61
Nykolai SCHMIDT;61
Nikolay EVANS;61
Nikolay COSTA;61
Nadezhda POPOVA;61
Nadezhda EVANS;61
Mária SMIRNOVA;61
Mária GOMEZ;61
Monika BONDARENKO;61
Mikhail HOFFMANN;61
Michel KARLSSON;61
Michael ANDERSSON;61
Marta MOROZOVA;61
Marta FERREIRA;61
Marina GONZALEZ;61
Marie SMIRNOVA;61
Maria LOPEZ;61
Maksim RODRIGUEZ;61
Lyubov MÜLLER;61
Lyubov ALVAREZ;61
Karin NOWAK;61
Karin BRAUN;61
Juan MILLER;61
Josef KOCH;61
Josef KLEIN;61
John MUÑOZ;61
Jean MEIER;61
Jean KLEIN;61
Jean BECKER;61
Jan HOFFMANN;61
Irina NOVIKOVA;61
Hans GOMEZ;61
Giuseppe FERNANDEZ;61
Giuseppe ANDERSSON;61
Giovanni SANTOS;61
Giovanni RUSSO;61
Francisco HOFFMANN;61
Francesco GARCIA;61
Evgeniy WAGNER;61
Eva GARCIA;61
Elisabeth NIELSEN;61
Elisabeth IVANOV;61
Elena FERNANDEZ;61
Dmitriy NOVIKOVA;61
Darya SCHMIDT;61
Christine NOVIKOVA;61
Christian BRAUN;61
Christian BAUER;61
Brigitte SHEVCHENKO;61
Brigitte NIELSEN;61
Barbara JOHANSSON;61
Antonio SOKOLOVA;61
Anton SHEVCHENKO;61
Anton ROBERTS;61
Anne RICHTER;61
Anne MUÑOZ;61
Anna SANTOS;61
Angela SILVA;61
Andrei MEYER;61
Alexander SCHMID;61
Aleksey KUZNETSOVA;61
Aleksandra WEBER;61
Aleksandra SCHNEIDER;61
Aleksandr BROWN;61
Yvan SCHNEIDER;60
Yvan ANDERSSON;60
Yuliya POPOVA;60
Yuliya HUBER;60
Vladymyr SIMON;60
Vladymyr ROMERO;60
Vladymyr MUÑOZ;60
Vera GONZALEZ;60
Vasylyi WILLIAMS;60
Vasylyi DIAZ;60
Tatyana GUTIERREZ;60
Tatiana ROMERO;60
Tatiana RODRIGUEZ;60
Robert VOLKOVA;60
Robert THOMAS;60
Robert KOVÁCS;60
Robert JOHANSSON;60
Piotr JONES;60
Petra BROWN;60
Peter GOMEZ;60
Pavel LOPEZ;60
Paul SHEVCHENKO;60
Olha JENSEN;60
Olga KUZNETSOV;60
Oksana WOLF;60
Oksana NAGY;60
Nykolai ZIMMERMANN;60
Nikolay SANCHEZ;60
Nikolay ANDERSSON;60
Nadezhda SMIRNOV;60
Nadezhda MORENO;60
Monika VASILEVA;60
Monika HANSEN;60
Mikhail MAGOMEDOV;60
Michael BROWN;60
Maryia POPOVA;60
Martin GONZALEZ;60
Marta MARTINEZ;60
Mariya SHEVCHENKO;60
Mariya JIMENEZ;60
Mario BAUER;60
Marina BRAUN;60
Marina ALVAREZ;60
Marie MUÑOZ;60
Maria RAMOS;60
Manfred TÓTH;60
Manfred ROMERO;60
Manfred BONDARENKO;60
Laura ROMERO;60
Laura MARIN;60
Klaus KRAVCHENKO;60
Karin TAYLOR;60
Juan MEIER;60
Juan DIAZ;60
Josef BRAUN;60
Josef ALONSO;60
Jose VOLKOVA;60
Jose MARTINEZ;60
John RAMOS;60
Jean TAYLOR;60
Jan VASILEVA;60
Jan SMIRNOVA;60
Ivan RAMOS;60
Irina VOLKOVA;60
Irina ROSSI;60
Irina FERRARI;60
Giuseppe JENSEN;60
Giuseppe GUTIERREZ;60
Evgeniy SZABÓ;60
Evgeniy ROMERO;60
Evgeniy PEREIRA;60
Evgeniy KLEIN;60
Evgeniy HUBER;60
Eva BAUER;60
Denis RUIZ;60
Darya MARIN;60
Darya BECKER;60
Daniel TAYLOR;60
Daniel PETROV;60
Daniel FERREIRA;60
Claude SMITH;60
Claude SANCHEZ;60
Christine HANSEN;60
Christian RICHTER;60
Brigitte HERNANDEZ;60
Barbara ZIMMERMANN;60
Antonio RAMOS;60
Antonio PETROV;60
Anton ALONSO;60
Angela SOKOLOVA;60
Angela MEYER;60
Andrey WAGNER;60
Andrea SCHMID;60
Andrea SANTOS;60
Andrea PEREIRA;60
Anastasiya RUSSO;60
Anastasiya JENSEN;60
Anastasiya HANSEN;60
Ana WAGNER;60
Alina FERRARI;60
Alexander WILLIAMS;60
Alexander KLEIN;60
Aleksey SMIRNOVA;60
Aleksey JOHNSON;60
Aleksey HOFFMANN;60
Vladimir POPOV;59
Vasylyi WILSON;59
Vasylyi ROMERO;59
Tomasz JONES;59
Tomasz HERNANDEZ;59
Thomas PETROVA;59
Thomas JIMENEZ;59
Tatyana NOWAK;59
Tatyana NAGY;59
Tatiana SCHNEIDER;59
Tatiana SCHMIDT;59
Tatiana MAGOMEDOV;59
Svetlana FERNANDEZ;59
Sergey BROWN;59
Rosa FERNANDEZ;59
Roman MARTIN;59
Roman KOVÁCS;59
Roman JIMENEZ;59
Petra ROMERO;59
Pavel RICHTER;59
Olha JIMENEZ;59
Olha HANSEN;59
Olga KARLSSON;59
Olga ALONSO;59
Nykolai SCHÄFER;59
Nykolai KLEIN;59
Nykolai FERRARI;59
Nikolay ALONSO;59
Natalya TAYLOR;59
Natalya KOVÁCS;59
Natalya HOFFMANN;59
Nadezhda GARCIA;59
Mária MÜLLER;59
Michael KARLSSON;59
Maryia SCHNEIDER;59
Maryia NAVARRO;59
Maryia BONDARENKO;59
Maryia ALONSO;59
Martin RUSSO;59
Martin KOCH;59
Marta VASILEVA;59
Marta JONES;59
Mario KOVALENKO;59
Marina KLEIN;59
Marie WOLF;59
Marie KLEIN;59
Marie JENSEN;59
Maria RUSSO;59
Manfred TAYLOR;59
Laura POPOV;59
Klaus SANCHEZ;59
Karin SIMON;59
Karin KOCH;59
Karin FERNANDEZ;59
Juan THOMAS;59
Juan IVANOV;59
Jose WEBER;59
Jan WEBER;59
Ivan SILVA;59
Ivan SCHMID;59
Ivan RUIZ;59
Ivan JENSEN;59
Irina POPOVA;59
Irina FISCHER;59
Igor JONES;59
Igor BROWN;59
Hans SIMON;59
Giuseppe NAGY;59
Giovanni ROBERTS;59
Giovanni NAVARRO;59
Francisco NAGY;59
Eva FISCHER;59
Elisabeth VARGA;59
Elisabeth LOPEZ;59
Elena VASILEVA;59
Dmitriy RODRIGUEZ;59
David SANCHEZ;59
Darya RUSSO;59
Claude THOMAS;59
Claude ROBERTS;59
Claude PAVLOVA;59
Christine KARLSSON;59
Christian MUÑOZ;59
Christian KARLSSON;59
Brigitte BECKER;59
Barbara WOLF;59
Barbara WILLIAMS;59
Barbara SCHÄFER;59
Barbara PETROV;59
Anton NIELSEN;59
Anton MUÑOZ;59
Anton BRAUN;59
Anton ALVAREZ;59
Anna RUIZ;59
Anna GUTIERREZ;59
Angela SANTOS;59
Angela ANDERSSON;59
Andrey ROMERO;59
Andrey KOVÁCS;59
Andrey JONES;59
Andrey JENSEN;59
Andrey BAUER;59
Andrei GARCIA;59
Andreas WILLIAMS;59
Andrea KOVALENKO;59
Anastasiya BECKER;59
Ana KUZNETSOV;59
Ana BONDARENKO;59
Alexander WEBER;59
Aleksandra TAYLOR;59
Aleksandra KLEIN;59
Aleksandr MEYER;59
Yuliya RUIZ;58
Werner FERRARI;58
Vladymyr SOKOLOVA;58
Vladimir VASILEVA;58
Vera WILSON;58
Vera ROSSI;58
Vera GARCIA;58
Valentina GONZALEZ;58
Thomas MORENO;58
Tatyana BAUER;58
Svetlana WILLIAMS;58
Svetlana KUZNETSOVA;58
Svetlana JONES;58
Serhei MUÑOZ;58
Sergey ROBERTS;58
Rosa PETROV;58
Roman FERNANDEZ;58
Robert KOVALENKO;58
Piotr BROWN;58
Petra SOKOLOVA;58
Petra RODRIGUEZ;58
Petra KARLSSON;58
Peter NOWAK;58
Pavel SCHMIDT;58
Paul MEIER;58
Olha SMIRNOV;58
Olha SHEVCHENKO;58
Olha HUBER;58
Olga HOFFMANN;58
Nykolai POPOV;58
Nykolai MÜLLER;58
Nykolai LOPEZ;58
Nikolay MARTIN;58
Nikolay FERNANDEZ;58
Natalya SMITH;58
Natalya BAUER;58
Mária WAGNER;58
Monika POPOV;58
Mikhail SMITH;58
Michel WOLF;58
Michel SIMON;58
Michael PEREZ;58
Martin DAVIES;58
Martin ALVAREZ;58
Marta FERRARI;58
Marta BRAUN;58
Maria SOKOLOVA;58
Manfred NOWAK;58
Lyubov MEYER;58
Klaus WILLIAMS;58
Josef POPOVA;58
Josef KUZNETSOV;58
Josef DAVIES;58
Jean PAVLOVA;58
Irina KUZNETSOV;58
Giuseppe MAGOMEDOV;58
Francisco VOLKOVA;58
Evgeniy THOMAS;58
Evgeniy KUZNETSOV;58
Eva NAGY;58
Elisabeth THOMAS;58
Elisabeth SMITH;58
Elisabeth HOFFMANN;58
Dmitriy WAGNER;58
Denis NOVIKOVA;58
David NOWAK;58
Darya JOHNSON;58
Daniel WILLIAMS;58
Daniel KUZNETSOVA;58
Claude ROSSI;58
Claude KLEIN;58
Christine FERREIRA;58
Christian SANTOS;58
Christian PAVLOVA;58
Christian ANDERSSON;58
Brigitte KUZNETSOVA;58
Anton TAYLOR;58
Anton SCHMIDT;58
Andrey SIMON;58
Andrey SHEVCHENKO;58
Andrey ANDERSSON;58
Anastasiya HOFFMANN;58
Ana HERNANDEZ;58
Alina WEBER;58
Alina DIAZ;58
Aleksandra SANTOS;58
Aleksandra PETROVA;58
Aleksandr MÜLLER;58
Yvan SCHMID;57
Yvan MOROZOVA;57
Yvan JENSEN;57
Yuliya DAVIES;57
Werner VASILEVA;57
Vasylyi BONDARENKO;57
Valentyna SANTOS;57
Valentina RUSSO;57
Valentina KOVÁCS;57
Valentina DIAZ;57
Tatiana RUSSO;57
Tatiana NOVIKOVA;57
Svetlana GONZALEZ;57
Serhei HANSEN;57
Sergey POPOVA;57
Sergey MOROZOVA;57
Sergey BONDARENKO;57
Sandra FERREIRA;57
Richard PAVLOVA;57
Richard GARCIA;57
Peter SHEVCHENKO;57
Peter JOHANSSON;57
Paul SCHÄFER;57
Paul KUZNETSOVA;57
Paul HUBER;57
Patrick SIMON;57
Olga HUBER;57
Olga BROWN;57
Oksana SMIRNOV;57
Oksana COSTA;57
Monika THOMAS;57
Monika NOWAK;57
Mikhail SMIRNOV;57
Mikhail POPOV;57
Mikhail MORENO;57
Michael WEBER;57
Michael FERNANDEZ;57
Mariya ZIMMERMANN;57
Mariya RAMOS;57
Marina SZABÓ;57
Marina FERRARI;57
Maria TORRES;57
Manfred HANSEN;57
Laura MARTIN;57
Karin LOPEZ;57
Karin KOVÁCS;57
Josef SIMON;57
Jose RODRIGUEZ;57
John RODRIGUEZ;57
Jan SANTOS;57
Jan RICHTER;57
Jan GUTIERREZ;57
Ivan KUZNETSOVA;57
Ivan EVANS;57
Igor ANDERSSON;57
Hans THOMAS;57
Giovanni WAGNER;57
Giovanni BECKER;57
Francisco SCHÄFER;57
Evgeniy PETROVA;57
Elisabeth MAGOMEDOV;57
Elena FISCHER;57
Ekaterina ZIMMERMANN;57
Ekaterina HERNANDEZ;57
David PAVLOVA;57
David KLEIN;57
Darya ZIMMERMANN;57
Daniel KUZNETSOV;57
Christine PEREZ;57
Christine NAGY;57
Christian SCHÄFER;57
Brigitte MARIN;57
Barbara BAUER;57
Antonio HERNANDEZ;57
Anton WILSON;57
Anton RICHTER;57
Anton RAMOS;57
Anne GUTIERREZ;57
Andrey GUTIERREZ;57
Andreas VOLKOVA;57
Andrea HOFFMANN;57
Anastasiya KOVÁCS;57
Alina PEREZ;57
Alexander SMIRNOV;57
Alexander KOVALENKO;57
Aleksandra SCHÄFER;57
Aleksandr SOKOLOVA;57
Yuliya COSTA;56
Wolfgang FERNANDEZ;56
Werner SCHMID;56
Werner SANCHEZ;56
Werner GUTIERREZ;56
Vladimir RUSSO;56
Vera SCHULZ;56
Vera PETROVA;56
Vasylyi TORRES;56
Tomasz MEYER;56
Tomasz MARTIN;56
Tomasz BROWN;56
Serhei JIMENEZ;56
Serhei IVANOVA;56
Sergey PETROV;56
Sandra KUZNETSOVA;56
Rosa SHEVCHENKO;56
Rosa EVANS;56
Roman RODRIGUEZ;56
Roman IVANOVA;56
Robert KOCH;56
Robert BONDARENKO;56
Peter WILLIAMS;56
Peter RUIZ;56
Pavel RUIZ;56
Patrick MILLER;56
Patrick GUTIERREZ;56
Olha IVANOVA;56
Oksana VARGA;56
Oksana ROMERO;56
Oksana EVANS;56
Nykolai EVANS;56
Nikolay TÓTH;56
Nikolay HUBER;56
Natalya JIMENEZ;56
Natalya IVANOVA;56
Natalya BECKER;56
Natalya ANDERSSON;56
Nadezhda MEIER;56
Nadezhda FERRARI;56
Mária PETROVA;56
Mária JENSEN;56
Monika GARCIA;56
Michel PETROV;56
Michel JIMENEZ;56
Michael NOWAK;56
Maryia VOLKOVA;56
Maryia HOFFMANN;56
Martin TORRES;56
Martin JENSEN;56
Mariya SCHMIDT;56
Mariya MAGOMEDOV;56
Mariya JOHANSSON;56
Mario PEREIRA;56
Mario HOFFMANN;56
Marie SMITH;56
Marie PETROV;56
Manfred FERREIRA;56
Maksim ROSSI;56
Lyubov NOWAK;56
Karin GONZALEZ;56
Juan ALONSO;56
Jose SHEVCHENKO;56
Jan KOCH;56
Jan HUBER;56
Jan DIAZ;56
Francisco MUÑOZ;56
Francisco MARIN;56
Evgeniy VARGA;56
Eva TORRES;56
Elena WILLIAMS;56
Elena KOVALENKO;56
Ekaterina TORRES;56
Dmitriy PETROV;56
Dmitriy HUBER;56
Denis FERRARI;56
Christine IVANOV;56
Christine ANDERSSON;56
Brigitte SMIRNOV;56
Barbara NOVIKOVA;56
Barbara MEIER;56
Anton WOLF;56
Anton SMITH;56
Anton JIMENEZ;56
Anne HOFFMANN;56
Anne FERREIRA;56
Anne ANDERSSON;56
Angela JIMENEZ;56
Andreas ALONSO;56
Andrea RAMOS;56
Ana KOCH;56
Ana JIMENEZ;56
Ana ANDERSSON;56
Alina KOCH;56
Alina JENSEN;56
Alexander BONDARENKO;56
Aleksey SCHÄFER;56
Aleksey FERRARI;56
Aleksandra HOFFMANN;56
Wolfgang VOLKOVA;55
Wolfgang THOMAS;55
Vladimir MILLER;55
Tomasz SMITH;55
Tomasz ALONSO;55
Tatiana WOLF;55
Svetlana NOVIKOVA;55
Svetlana FERREIRA;55
Serhei MILLER;55
Sandra WAGNER;55
Sandra HOFFMANN;55
Richard KUZNETSOVA;55
Richard JENSEN;55
Richard BRAUN;55
Petra BECKER;55
Peter TÓTH;55
Pavel POPOV;55
Pavel NAVARRO;55
Pavel HANSEN;55
Patrick BRAUN;55
Natalya WOLF;55
Natalya WILSON;55
Natalya GOMEZ;55
Nadezhda SANTOS;55
Monika SOKOLOVA;55
Monika RUSSO;55
Monika KRAVCHENKO;55
Monika KLEIN;55
Mikhail IVANOV;55
Michel MAGOMEDOV;55
Martin HERNANDEZ;55
Marta WILLIAMS;55
Marta SMITH;55
Mariya SCHULZ;55
Marina MEIER;55
Marina FERNANDEZ;55
Marie FERNANDEZ;55
Manfred RODRIGUEZ;55
Lyubov KOVÁCS;55
Laura WILLIAMS;55
Karin SCHÄFER;55
Karin MARTIN;55
Juan SMIRNOVA;55
Josef MARTINEZ;55
Jose PETROVA;55
Jose GONZALEZ;55
John HUBER;55
Jean HOFFMANN;55
Irina MAGOMEDOV;55
Igor LOPEZ;55
Giovanni VOLKOVA;55
Giovanni ALVAREZ;55
Francisco PETROV;55
Francisco JOHANSSON;55
Francesco HANSEN;55
Eva MEIER;55
Elena SZABÓ;55
Ekaterina MEIER;55
Ekaterina KUZNETSOV;55
David SCHMIDT;55
Darya VOLKOVA;55
Daniel SMIRNOV;55
Claude PEREZ;55
Christine ALONSO;55
Barbara VOLKOVA;55
Anton DAVIES;55
Anna HUBER;55
Anna GARCIA;55
Andreas EVANS;55
Andrea FERRARI;55
